trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
743,False,"{'a': 0.7, 'e': 12.850000000000751}",25,0,-201.21856867918882,"{0: 14, 1: 4, 2: 3, 3: 0, 4: 4}",0
744,False,"{'a': 0.7, 'e': 12.80000000000075}",20,0,-191.7829709945739,"{0: 5, 1: 3, 2: 10, 3: 0, 4: 2}",0
745,False,"{'a': 0.7, 'e': 12.75000000000075}",20,0,-85.61086343428364,"{0: 11, 1: 1, 2: 7, 3: 1, 4: 0}",0
746,False,"{'a': 0.7, 'e': 12.700000000000749}",25,0,-96.69003250449008,"{0: 16, 1: 7, 2: 0, 3: 0, 4: 2}",0
747,False,"{'a': 0.7, 'e': 12.650000000000748}",20,0,-114.80374770101534,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
748,False,"{'a': 0.7, 'e': 12.600000000000747}",20,0,-169.98898645958695,"{0: 9, 1: 2, 2: 5, 3: 2, 4: 2}",0
749,False,"{'a': 0.7, 'e': 12.550000000000747}",20,0,-85.23458364156794,"{0: 9, 1: 4, 2: 6, 3: 1, 4: 0}",0
750,False,"{'a': 0.7, 'e': 12.500000000000746}",25,0,-167.69990045196795,"{0: 15, 1: 0, 2: 6, 3: 2, 4: 2}",0
751,False,"{'a': 0.7, 'e': 12.450000000000745}",25,0,-187.1266194949872,"{0: 10, 1: 4, 2: 8, 3: 1, 4: 2}",0
752,False,"{'a': 0.7, 'e': 12.400000000000745}",25,0,-126.90237279317158,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
753,False,"{'a': 0.7, 'e': 12.350000000000744}",20,0,-103.79260960602187,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
754,False,"{'a': 0.7, 'e': 12.300000000000743}",20,0,-69.01058143481957,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
755,False,"{'a': 0.7, 'e': 12.250000000000743}",25,0,-106.26193957963491,"{0: 12, 1: 2, 2: 11, 3: 0, 4: 0}",0
756,False,"{'a': 0.7, 'e': 12.200000000000742}",30,0,-116.71592165421924,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
757,False,"{'a': 0.7, 'e': 12.150000000000741}",20,1,-54.739290493622654,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 0}",1
758,False,"{'a': 0.7, 'e': 12.10000000000074}",25,0,-68.40434728591423,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
759,False,"{'a': 0.7, 'e': 12.05000000000074}",35,0,-167.43826628973284,"{0: 22, 1: 2, 2: 6, 3: 4, 4: 1}",0
760,False,"{'a': 0.7, 'e': 12.000000000000739}",25,0,-59.53851601840281,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
761,False,"{'a': 0.7, 'e': 11.950000000000738}",25,0,-142.38161808664546,"{0: 14, 1: 4, 2: 3, 3: 3, 4: 1}",0
762,False,"{'a': 0.7, 'e': 11.900000000000738}",20,0,-97.91185467294284,"{0: 9, 1: 5, 2: 4, 3: 2, 4: 0}",0
763,False,"{'a': 0.7, 'e': 11.850000000000737}",20,0,-111.64866884559815,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
764,False,"{'a': 0.7, 'e': 11.800000000000736}",25,3,-63.51565100174038,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 1}",1
765,False,"{'a': 0.7, 'e': 11.750000000000735}",30,0,-314.7848727421151,"{0: 11, 1: 2, 2: 10, 3: 3, 4: 4}",0
766,False,"{'a': 0.7, 'e': 11.700000000000735}",20,0,-103.20163493013257,"{0: 9, 1: 5, 2: 3, 3: 3, 4: 0}",0
767,False,"{'a': 0.7, 'e': 11.650000000000734}",20,0,-81.48170343626465,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
768,False,"{'a': 0.7, 'e': 11.600000000000733}",20,0,-30.157900077519646,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
769,False,"{'a': 0.7, 'e': 11.550000000000733}",20,0,-123.01977177397997,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
770,False,"{'a': 0.7, 'e': 11.500000000000732}",20,10,-56.741593376957375,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 1}",1
771,False,"{'a': 0.7, 'e': 11.450000000000731}",20,0,-77.08667751862583,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
772,False,"{'a': 0.7, 'e': 11.40000000000073}",20,0,-147.5677216382362,"{0: 10, 1: 0, 2: 8, 3: 0, 4: 2}",0
773,False,"{'a': 0.7, 'e': 11.35000000000073}",30,0,-165.74694407191518,"{0: 17, 1: 6, 2: 3, 3: 2, 4: 2}",0
774,False,"{'a': 0.7, 'e': 11.300000000000729}",25,0,-136.9143267890183,"{0: 14, 1: 1, 2: 7, 3: 2, 4: 1}",0
775,False,"{'a': 0.7, 'e': 11.250000000000728}",20,0,-126.3326767773716,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
776,False,"{'a': 0.7, 'e': 11.200000000000728}",25,0,-88.53858649143129,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
777,False,"{'a': 0.7, 'e': 11.150000000000727}",25,0,-144.18689933601908,"{0: 14, 1: 2, 2: 5, 3: 3, 4: 1}",0
778,False,"{'a': 0.7, 'e': 11.100000000000726}",20,0,-130.29398237096154,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
779,False,"{'a': 0.7, 'e': 11.050000000000725}",20,0,-144.0099492973704,"{0: 8, 1: 4, 2: 5, 3: 2, 4: 1}",0
780,False,"{'a': 0.7, 'e': 11.000000000000725}",20,0,-90.18875767704738,"{0: 10, 1: 4, 2: 4, 3: 2, 4: 0}",0
781,False,"{'a': 0.7, 'e': 10.950000000000724}",25,0,-206.83422730173757,"{0: 12, 1: 3, 2: 5, 3: 2, 4: 3}",0
782,False,"{'a': 0.7, 'e': 10.900000000000723}",25,0,-46.82481882988436,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
783,False,"{'a': 0.7, 'e': 10.850000000000723}",25,0,-126.71466715128959,"{0: 12, 1: 6, 2: 5, 3: 1, 4: 1}",0
784,False,"{'a': 0.7, 'e': 10.800000000000722}",35,4,-105.15360083083712,"{0: 19, 1: 5, 2: 6, 3: 0, 4: 1}",1
785,False,"{'a': 0.7, 'e': 10.750000000000721}",20,0,-93.98795849783272,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
786,False,"{'a': 0.7, 'e': 10.70000000000072}",20,0,-56.234276218446205,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
787,False,"{'a': 0.7, 'e': 10.65000000000072}",20,0,-94.83597182127974,"{0: 10, 1: 5, 2: 4, 3: 0, 4: 1}",0
788,False,"{'a': 0.7, 'e': 10.600000000000719}",25,0,-136.00940441271842,"{0: 14, 1: 6, 2: 2, 3: 1, 4: 2}",0
789,False,"{'a': 0.7, 'e': 10.550000000000718}",25,0,-246.17418067978554,"{0: 8, 1: 4, 2: 8, 3: 2, 4: 3}",0
790,False,"{'a': 0.7, 'e': 10.500000000000718}",30,0,-302.56755220165223,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 6}",0
791,False,"{'a': 0.7, 'e': 10.450000000000717}",30,0,-119.288108802614,"{0: 17, 1: 5, 2: 5, 3: 3, 4: 0}",0
792,False,"{'a': 0.7, 'e': 10.400000000000716}",25,0,-138.75138890942327,"{0: 13, 1: 3, 2: 6, 3: 2, 4: 1}",0
793,False,"{'a': 0.7, 'e': 10.350000000000716}",30,0,-95.1138779864623,"{0: 22, 1: 0, 2: 6, 3: 1, 4: 1}",0
794,False,"{'a': 0.7, 'e': 10.300000000000715}",35,0,-205.03789570289157,"{0: 20, 1: 5, 2: 6, 3: 1, 4: 3}",0
795,False,"{'a': 0.7, 'e': 10.250000000000714}",25,0,-178.48271870624623,"{0: 11, 1: 5, 2: 4, 3: 4, 4: 1}",0
796,False,"{'a': 0.7, 'e': 10.200000000000713}",20,0,-140.44218243711416,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
797,False,"{'a': 0.7, 'e': 10.150000000000713}",20,0,-106.79548796861775,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
798,False,"{'a': 0.7, 'e': 10.100000000000712}",30,0,-309.130608016182,"{0: 14, 1: 1, 2: 8, 3: 2, 4: 5}",0
799,False,"{'a': 0.7, 'e': 10.050000000000711}",20,0,-55.46681170050002,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
800,False,"{'a': 0.7, 'e': 10.00000000000071}",20,0,-143.6763159535056,"{0: 10, 1: 4, 2: 2, 3: 2, 4: 2}",0
801,False,"{'a': 0.7, 'e': 9.95000000000071}",20,0,-146.3785747775999,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
802,False,"{'a': 0.7, 'e': 9.90000000000071}",20,7,-62.75545034861032,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 1}",1
803,False,"{'a': 0.7, 'e': 9.850000000000708}",25,2,-59.971867102184895,"{0: 14, 1: 6, 2: 2, 3: 1, 4: 0}",1
804,False,"{'a': 0.7, 'e': 9.800000000000708}",30,0,-73.22725932630144,"{0: 20, 1: 3, 2: 6, 3: 1, 4: 0}",0
805,False,"{'a': 0.7, 'e': 9.750000000000707}",20,0,-125.31049356523916,"{0: 9, 1: 3, 2: 6, 3: 1, 4: 1}",0
806,False,"{'a': 0.7, 'e': 9.700000000000706}",25,0,-87.01199763152027,"{0: 15, 1: 7, 2: 1, 3: 1, 4: 1}",0
807,False,"{'a': 0.7, 'e': 9.650000000000706}",20,0,-53.03725538500138,"{0: 11, 1: 5, 2: 4, 3: 0, 4: 0}",0
808,False,"{'a': 0.7, 'e': 9.600000000000705}",30,0,-133.27311388802968,"{0: 17, 1: 5, 2: 6, 3: 1, 4: 1}",0
809,False,"{'a': 0.7, 'e': 9.550000000000704}",30,0,-132.03449954322846,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
810,False,"{'a': 0.7, 'e': 9.500000000000703}",20,0,-80.55370482566151,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
811,False,"{'a': 0.7, 'e': 9.450000000000703}",30,0,-55.75319533714664,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0
812,False,"{'a': 0.7, 'e': 9.400000000000702}",20,0,-73.12641317775243,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
813,False,"{'a': 0.7, 'e': 9.350000000000701}",20,0,-134.1637067167656,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
814,False,"{'a': 0.7, 'e': 9.3000000000007}",20,10,15.06395655034866,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.7, 'e': 9.2500000000007}",20,0,-110.56231384907227,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
816,False,"{'a': 0.7, 'e': 9.2000000000007}",25,0,-57.55138574003915,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
817,False,"{'a': 0.7, 'e': 9.150000000000698}",25,0,-118.11340996565364,"{0: 14, 1: 7, 2: 2, 3: 0, 4: 2}",0
818,False,"{'a': 0.7, 'e': 9.100000000000698}",25,5,-99.98445901991848,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",1
819,False,"{'a': 0.7, 'e': 9.050000000000697}",30,0,-180.91996818486214,"{0: 13, 1: 6, 2: 9, 3: 0, 4: 2}",0
820,False,"{'a': 0.7, 'e': 9.000000000000696}",30,0,-26.035431310811543,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
821,False,"{'a': 0.7, 'e': 8.950000000000696}",30,0,-255.87937777628684,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 5}",0
822,False,"{'a': 0.7, 'e': 8.900000000000695}",20,11,5.883495821766115,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
823,False,"{'a': 0.7, 'e': 8.850000000000694}",30,0,-166.38301190747634,"{0: 14, 1: 7, 2: 5, 3: 3, 4: 1}",0
824,False,"{'a': 0.7, 'e': 8.800000000000693}",20,0,-94.92236324725566,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
825,False,"{'a': 0.7, 'e': 8.750000000000693}",20,0,-104.58781768614202,"{0: 13, 1: 3, 2: 2, 3: 0, 4: 2}",0
826,False,"{'a': 0.7, 'e': 8.700000000000692}",20,0,-118.6248530622983,"{0: 9, 1: 3, 2: 7, 3: 0, 4: 1}",0
827,False,"{'a': 0.7, 'e': 8.650000000000691}",25,0,-145.40109132361832,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
828,False,"{'a': 0.7, 'e': 8.60000000000069}",20,5,-99.24225652455286,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 2}",1
829,False,"{'a': 0.7, 'e': 8.55000000000069}",30,0,-167.8575403257723,"{0: 17, 1: 3, 2: 5, 3: 4, 4: 1}",0
830,False,"{'a': 0.7, 'e': 8.50000000000069}",30,0,-139.24108274098816,"{0: 16, 1: 7, 2: 4, 3: 2, 4: 1}",0
831,False,"{'a': 0.7, 'e': 8.450000000000689}",20,0,-154.4173054840188,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
832,False,"{'a': 0.7, 'e': 8.400000000000688}",25,9,-33.70553468830954,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
833,False,"{'a': 0.7, 'e': 8.350000000000687}",20,6,-72.64753603850001,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 1}",1
834,False,"{'a': 0.7, 'e': 8.300000000000686}",25,0,-293.52899949239446,"{0: 7, 1: 7, 2: 5, 3: 1, 4: 5}",0
835,False,"{'a': 0.7, 'e': 8.250000000000686}",35,0,-302.1151837256645,"{0: 15, 1: 2, 2: 13, 3: 1, 4: 4}",0
836,False,"{'a': 0.7, 'e': 8.200000000000685}",25,0,-210.19361650231386,"{0: 14, 1: 3, 2: 3, 3: 1, 4: 4}",0
837,False,"{'a': 0.7, 'e': 8.150000000000684}",20,0,-89.1645752580467,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
838,False,"{'a': 0.7, 'e': 8.100000000000684}",20,7,-33.093484613462344,"{0: 10, 1: 1, 2: 0, 3: 2, 4: 0}",1
839,False,"{'a': 0.7, 'e': 8.050000000000683}",20,0,-197.98766264279394,"{0: 10, 1: 4, 2: 1, 3: 1, 4: 4}",0
840,False,"{'a': 0.7, 'e': 8.000000000000682}",25,0,-62.937312044666584,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
841,False,"{'a': 0.7, 'e': 7.950000000000682}",20,0,-73.53616780638605,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
842,False,"{'a': 0.7, 'e': 7.9000000000006825}",20,0,-96.66785338820674,"{0: 8, 1: 2, 2: 10, 3: 0, 4: 0}",0
843,False,"{'a': 0.7, 'e': 7.850000000000683}",20,0,-188.04141840865265,"{0: 9, 1: 3, 2: 2, 3: 4, 4: 2}",0
844,False,"{'a': 0.7, 'e': 7.800000000000683}",20,0,-108.20583804616463,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
845,False,"{'a': 0.7, 'e': 7.750000000000683}",25,0,-170.65826576434182,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
846,False,"{'a': 0.7, 'e': 7.700000000000683}",25,0,-197.43802272959584,"{0: 15, 1: 0, 2: 5, 3: 2, 4: 3}",0
847,False,"{'a': 0.7, 'e': 7.650000000000683}",20,0,-176.08703181266915,"{0: 10, 1: 2, 2: 2, 3: 4, 4: 2}",0
848,False,"{'a': 0.7, 'e': 7.6000000000006835}",25,0,-180.22318791044134,"{0: 13, 1: 4, 2: 5, 3: 0, 4: 3}",0
849,False,"{'a': 0.7, 'e': 7.550000000000684}",20,0,-142.76124424006667,"{0: 10, 1: 1, 2: 5, 3: 3, 4: 1}",0
850,False,"{'a': 0.7, 'e': 7.500000000000684}",20,9,-33.75250565145499,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 0}",1
851,False,"{'a': 0.7, 'e': 7.450000000000684}",30,0,-237.2061690793925,"{0: 14, 1: 6, 2: 4, 3: 3, 4: 3}",0
852,False,"{'a': 0.7, 'e': 7.400000000000684}",20,0,-155.72596241997772,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
853,False,"{'a': 0.7, 'e': 7.350000000000684}",20,0,-45.428128713103504,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
854,False,"{'a': 0.7, 'e': 7.300000000000685}",25,0,-128.65292768892562,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
855,False,"{'a': 0.7, 'e': 7.250000000000685}",25,0,-59.346632231677795,"{0: 15, 1: 5, 2: 5, 3: 0, 4: 0}",0
856,False,"{'a': 0.7, 'e': 7.200000000000685}",25,0,-133.39612010473607,"{0: 15, 1: 4, 2: 3, 3: 1, 4: 2}",0
857,False,"{'a': 0.7, 'e': 7.150000000000685}",20,6,-52.89350717458623,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
858,False,"{'a': 0.7, 'e': 7.100000000000685}",25,9,-122.72404470969592,"{0: 7, 1: 3, 2: 4, 3: 0, 4: 2}",1
859,False,"{'a': 0.7, 'e': 7.0500000000006855}",20,0,-133.0526397913573,"{0: 12, 1: 4, 2: 1, 3: 0, 4: 3}",0
860,False,"{'a': 0.7, 'e': 7.000000000000686}",20,4,-72.6166207009229,"{0: 6, 1: 3, 2: 7, 3: 0, 4: 0}",1
861,False,"{'a': 0.7, 'e': 6.950000000000686}",25,0,-141.0569910393267,"{0: 13, 1: 5, 2: 3, 3: 3, 4: 1}",0
862,False,"{'a': 0.7, 'e': 6.900000000000686}",20,0,-115.23213249025893,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 1}",0
863,False,"{'a': 0.7, 'e': 6.850000000000686}",20,0,-181.7379919086254,"{0: 9, 1: 4, 2: 3, 3: 1, 4: 3}",0
864,False,"{'a': 0.7, 'e': 6.800000000000686}",20,0,-69.92225635878327,"{0: 11, 1: 2, 2: 7, 3: 0, 4: 0}",0
865,False,"{'a': 0.7, 'e': 6.750000000000687}",25,8,-144.72647100268438,"{0: 6, 1: 3, 2: 6, 3: 0, 4: 2}",1
866,False,"{'a': 0.7, 'e': 6.700000000000687}",25,0,-44.6524464414859,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
867,False,"{'a': 0.7, 'e': 6.650000000000687}",30,0,-133.7991051865965,"{0: 18, 1: 2, 2: 8, 3: 1, 4: 1}",0
868,False,"{'a': 0.7, 'e': 6.600000000000687}",30,0,-145.3281897592453,"{0: 17, 1: 4, 2: 6, 3: 2, 4: 1}",0
869,False,"{'a': 0.7, 'e': 6.550000000000687}",25,0,-122.52824323430731,"{0: 14, 1: 3, 2: 6, 3: 1, 4: 1}",0
870,False,"{'a': 0.7, 'e': 6.5000000000006875}",20,5,-10.920460092720432,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
871,False,"{'a': 0.7, 'e': 6.450000000000688}",25,0,-192.86096980687017,"{0: 13, 1: 1, 2: 8, 3: 0, 4: 3}",0
872,False,"{'a': 0.7, 'e': 6.400000000000688}",25,0,-185.09357341746463,"{0: 10, 1: 3, 2: 8, 3: 3, 4: 1}",0
873,False,"{'a': 0.7, 'e': 6.350000000000688}",25,4,-125.97028965579338,"{0: 10, 1: 3, 2: 6, 3: 1, 4: 1}",1
874,False,"{'a': 0.7, 'e': 6.300000000000688}",20,0,-36.402342859154835,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
875,False,"{'a': 0.7, 'e': 6.250000000000688}",30,0,-162.3060957422153,"{0: 19, 1: 1, 2: 6, 3: 2, 4: 2}",0
876,False,"{'a': 0.7, 'e': 6.2000000000006885}",20,0,-41.34788011974214,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
877,False,"{'a': 0.7, 'e': 6.150000000000689}",30,0,-168.55806150599534,"{0: 15, 1: 7, 2: 5, 3: 1, 4: 2}",0
878,False,"{'a': 0.7, 'e': 6.100000000000689}",25,0,-150.72472642052537,"{0: 13, 1: 1, 2: 8, 3: 2, 4: 1}",0
879,False,"{'a': 0.7, 'e': 6.050000000000689}",25,0,-147.10911221195155,"{0: 9, 1: 6, 2: 9, 3: 0, 4: 1}",0
880,False,"{'a': 0.7, 'e': 6.000000000000689}",25,0,-164.5864870592186,"{0: 16, 1: 3, 2: 2, 3: 1, 4: 3}",0
881,False,"{'a': 0.7, 'e': 5.950000000000689}",25,0,-113.64113006064257,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
882,False,"{'a': 0.7, 'e': 5.90000000000069}",35,0,-130.99384501739286,"{0: 24, 1: 2, 2: 7, 3: 0, 4: 2}",0
883,False,"{'a': 0.7, 'e': 5.85000000000069}",20,0,-83.21269990021595,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
884,False,"{'a': 0.7, 'e': 5.80000000000069}",25,0,-127.87036589284882,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
885,False,"{'a': 0.7, 'e': 5.75000000000069}",30,0,-170.26402292956382,"{0: 17, 1: 5, 2: 4, 3: 2, 4: 2}",0
886,False,"{'a': 0.7, 'e': 5.70000000000069}",30,0,-180.41666737271825,"{0: 16, 1: 3, 2: 8, 3: 1, 4: 2}",0
887,False,"{'a': 0.7, 'e': 5.6500000000006905}",20,0,-133.50744788663917,"{0: 9, 1: 3, 2: 5, 3: 2, 4: 1}",0
888,False,"{'a': 0.7, 'e': 5.600000000000691}",30,0,-154.15524818793955,"{0: 18, 1: 3, 2: 6, 3: 1, 4: 2}",0
889,False,"{'a': 0.7, 'e': 5.550000000000691}",25,0,-81.5164610074747,"{0: 13, 1: 4, 2: 8, 3: 0, 4: 0}",0
890,False,"{'a': 0.7, 'e': 5.500000000000691}",20,0,-97.59036603641407,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
891,False,"{'a': 0.7, 'e': 5.450000000000691}",20,0,-60.10428701468763,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
892,False,"{'a': 0.7, 'e': 5.400000000000691}",25,0,-88.16101340624043,"{0: 14, 1: 5, 2: 4, 3: 2, 4: 0}",0
893,False,"{'a': 0.7, 'e': 5.3500000000006915}",20,0,-33.31536135634401,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
894,False,"{'a': 0.7, 'e': 5.300000000000692}",20,0,-61.49139187121005,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
895,False,"{'a': 0.7, 'e': 5.250000000000692}",20,0,-104.61550944094266,"{0: 9, 1: 2, 2: 7, 3: 2, 4: 0}",0
896,False,"{'a': 0.7, 'e': 5.200000000000692}",35,0,-125.56930963235115,"{0: 21, 1: 6, 2: 6, 3: 1, 4: 1}",0
897,False,"{'a': 0.7, 'e': 5.150000000000692}",25,0,-107.94336925060645,"{0: 14, 1: 2, 2: 7, 3: 2, 4: 0}",0
898,False,"{'a': 0.7, 'e': 5.100000000000692}",20,0,-174.58988533170321,"{0: 9, 1: 3, 2: 3, 3: 3, 4: 2}",0
899,False,"{'a': 0.7, 'e': 5.050000000000693}",30,0,-109.95910036362643,"{0: 20, 1: 6, 2: 2, 3: 0, 4: 2}",0
900,False,"{'a': 0.7, 'e': 5.000000000000693}",20,0,-91.2527343106444,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
901,False,"{'a': 0.7, 'e': 4.950000000000693}",25,0,-230.41812150503299,"{0: 12, 1: 4, 2: 4, 3: 1, 4: 4}",0
902,False,"{'a': 0.7, 'e': 4.900000000000693}",25,7,-97.81063636400258,"{0: 8, 1: 0, 2: 9, 3: 1, 4: 0}",1
903,False,"{'a': 0.7, 'e': 4.850000000000693}",20,0,-158.77633733282565,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 4}",0
904,False,"{'a': 0.7, 'e': 4.8000000000006935}",30,0,-210.2049088013713,"{0: 19, 1: 3, 2: 2, 3: 2, 4: 4}",0
905,False,"{'a': 0.7, 'e': 4.750000000000694}",20,0,-20.02723209134423,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
906,False,"{'a': 0.7, 'e': 4.700000000000694}",25,0,-205.64086889781365,"{0: 13, 1: 4, 2: 4, 3: 0, 4: 4}",0
907,False,"{'a': 0.7, 'e': 4.650000000000694}",30,0,-236.33239193641487,"{0: 12, 1: 6, 2: 8, 3: 1, 4: 3}",0
908,False,"{'a': 0.7, 'e': 4.600000000000694}",20,0,-29.991403677003074,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
909,False,"{'a': 0.7, 'e': 4.550000000000694}",30,0,-67.24781752518639,"{0: 20, 1: 4, 2: 6, 3: 0, 4: 0}",0
910,False,"{'a': 0.7, 'e': 4.5000000000006946}",25,0,-164.15971765850645,"{0: 13, 1: 3, 2: 6, 3: 1, 4: 2}",0
911,False,"{'a': 0.7, 'e': 4.450000000000695}",30,0,-114.35515357327138,"{0: 18, 1: 8, 2: 1, 3: 2, 4: 1}",0
912,False,"{'a': 0.7, 'e': 4.400000000000695}",20,0,-78.7176471541764,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
913,False,"{'a': 0.7, 'e': 4.350000000000695}",30,0,-120.07202594462032,"{0: 17, 1: 5, 2: 7, 3: 0, 4: 1}",0
914,False,"{'a': 0.7, 'e': 4.300000000000695}",30,0,-156.14562551343764,"{0: 16, 1: 5, 2: 5, 3: 3, 4: 1}",0
915,False,"{'a': 0.7, 'e': 4.250000000000695}",30,0,-129.25473329600976,"{0: 19, 1: 3, 2: 5, 3: 2, 4: 1}",0
916,False,"{'a': 0.7, 'e': 4.200000000000696}",25,0,-55.985025640779725,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
917,False,"{'a': 0.7, 'e': 4.150000000000696}",25,0,-124.83822136746102,"{0: 13, 1: 4, 2: 6, 3: 1, 4: 1}",0
918,False,"{'a': 0.7, 'e': 4.100000000000696}",35,0,-100.49102589609866,"{0: 26, 1: 4, 2: 3, 3: 0, 4: 2}",0
919,False,"{'a': 0.7, 'e': 4.050000000000696}",20,0,-65.74376778069698,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
920,False,"{'a': 0.7, 'e': 4.000000000000696}",35,0,-181.476041004191,"{0: 21, 1: 4, 2: 7, 3: 0, 4: 3}",0
921,False,"{'a': 0.7, 'e': 3.9500000000006965}",35,18,-77.2756133982814,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 1}",1
922,False,"{'a': 0.7, 'e': 3.9000000000006967}",35,0,-89.62297531502736,"{0: 24, 1: 5, 2: 5, 3: 0, 4: 1}",0
923,False,"{'a': 0.7, 'e': 3.850000000000697}",20,0,-95.65148924157296,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
924,False,"{'a': 0.7, 'e': 3.800000000000697}",25,16,-23.067680109601355,"{0: 6, 1: 2, 2: 0, 3: 1, 4: 0}",1
925,False,"{'a': 0.7, 'e': 3.750000000000697}",20,0,-179.90815615660497,"{0: 5, 1: 4, 2: 7, 3: 3, 4: 1}",0
926,False,"{'a': 0.7, 'e': 3.7000000000006974}",20,0,-60.28083050221527,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
927,False,"{'a': 0.7, 'e': 3.6500000000006976}",35,0,-142.75715910298536,"{0: 23, 1: 3, 2: 7, 3: 0, 4: 2}",0
928,False,"{'a': 0.7, 'e': 3.6000000000006978}",20,0,-178.60202288795134,"{0: 11, 1: 2, 2: 2, 3: 2, 4: 3}",0
